verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb,dir_he,dir_he_dss_verse,preposition_1,preposition_2,preposition_3
1914431,LQX[,1Qisaa,Isaiah,53,8,LWQX,לוקח ,M <WYR W M MCPV LWQX W >T DWRW MJ> JFWXX KJ> NGZR M >RY XJJM M PC< <MW NWG< LMW,passive,perf,,,,,,0,,,
231003,QRB[,MT,Isaiah,54,14,TQRB,תִקְרַ֖ב ,B YDQH TKWNNJ RXQJ M <CQ KJ L> TJR>J W M MXTH KJ L> TQRB >LJK,qal,impf,,,>LJK,אֵלָֽיִךְ׃ ,0,,>LJK,,
1914778,QRB[,1Qisaa,Isaiah,54,14,TQRB,תקרב ,B YDQH TTKWNNJ RXQJ M <WCQ KJ> LW> TJR>J W M MXTH KJ> LW> TQRB >LJK,qal,impf,,,,,,0,,,
231015,NPL[,MT,Isaiah,54,15,JPWL,יִפֹּֽול׃ ,HN GWR JGWR >PS M >WTJ MJ GR >TK <LJK JPWL,qal,impf,,,,,,,,,
1914791,NPL[,1Qisaa,Isaiah,54,15,JPWLW,יפולו ,HNH GWR JGWR >KS M >TJ MJ JGR >TK <LJK JPWLW,qal,impf,,,,,,0,,,
231025,JY>[,MT,Isaiah,54,16,MWYJ>,מֹוצִ֥יא ,HN >NKJ BR>TJ XRC NPX B >C PXM W MWYJ> KLJ L M<FHW W >NKJ BR>TJ MCXJT L XBL,hif,ptca,,,,,,,,,
1914802,JY>[,1Qisaa,Isaiah,54,16,MWYJ>,מוציא ,HNH >NWKJ BR>TJ XRC NWPX B >C PXM W MWYJ> KLJ L M<FWHJ >NWKJ BR>TJ MCXJT L XBL,hifil,ptca,,,,,,0,,,
230887,QBY[,MT,Isaiah,54,7,>QBYK,אֲקַבְּצֵֽךְ׃ ,B RG< QVN <ZBTJK W B RXMJM GDLJM >QBYK,piel,impf,,,,,,,,,
1914656,QBY[,1Qisaa,Isaiah,54,7,>QBYK,אקבצ׳ך ,B RWG< QVN <ZBTJK W B RXMJM GDWLJM >QBYK,piel,impf,,,,,,0,,,
230911,<BR[,MT,Isaiah,54,9,<BR,עֲבֹ֥ר ,KJ MJ NX Z>T LJ >CR NCB<TJ M <BR MJ NX <WD <L H >RY KN NCB<TJ M QYP <LJK W M G<R BK,qal,infc,MJ NX,מֵי־נֹ֛חַ ,<L H >RY,עַל־הָאָ֑רֶץ ,0,,<L,,
1914682,<BR[,1Qisaa,Isaiah,54,9,<BWR,עבור ,K JM NWX ZW>T LJ >CR NCB<TJ M <BWR MJ NWX <WD <L H >RY KN NCB<TJ M QYWP <LJK <WD W M G<WR BK,qal,infc,,,,,,0,,,
231063,HLK[,MT,Isaiah,55,1,LKW,לְכ֣וּ ,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,L MJM,לַמַּ֔יִם ,0,,L,,
231072,HLK[,MT,Isaiah,55,1,LKW,לְכ֤וּ ,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,,,,,,,
231077,HLK[,MT,Isaiah,55,1,LKW,לְכ֣וּ ,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,,,,,,,
1914832,HLK[,1Qisaa,Isaiah,55,1,LKW,לכו ,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,,,,0,,,
1914840,HLK[,1Qisaa,Isaiah,55,1,LKW,לכו ,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,,,,0,,,
231226,CWB[,MT,Isaiah,55,10,JCWB,יָשׁ֔וּב ,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,qal,impf,,,CMH,שָׁ֨מָּה֙ ,1,,,,
1914998,CWB[,1Qisaa,Isaiah,55,10,JCWB,ישוב ,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,qal,impf,,,,,,1,,,
231214,JRD[,MT,Isaiah,55,10,JRD,יֵרֵד֩ ,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,qal,impf,H GCM W H CLG,הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג ,MN H CMJM,מִן־הַשָּׁמַ֗יִם ,0,,MN,,
1914986,JRD[,1Qisaa,Isaiah,55,10,JRD,ירד ,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,qal,impf,,,,,,1,,,
231268,CLX[,MT,Isaiah,55,11,CLXTJW,שְׁלַחְתִּֽיו׃ ,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,qal,perf,,,,,,,,,
1915041,CLX[,1Qisaa,Isaiah,55,11,CLXTJW,שלחתי׳ו ,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,qal,perf,,,,,,0,,,
231256,CWB[,MT,Isaiah,55,11,JCWB,יָשׁ֥וּב ,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,qal,impf,,,>LJ,אֵלַ֖י ,0,,>LJ,,
1915028,CWB[,1Qisaa,Isaiah,55,11,JCWB,ישוב ,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,qal,impf,,,,,,0,,,
231252,JY>[,MT,Isaiah,55,11,JY>,יֵצֵ֣א ,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,qal,impf,,,M PJ,מִפִּ֔י ,0,,M,,
1915024,JY>[,1Qisaa,Isaiah,55,11,JY>,יצא ,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,qal,impf,,,,,,0,,,
1915050,HLK[,1Qisaa,Isaiah,55,12,TLKW,תלכו ,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,qal,impf,,,,,,0,,,
231272,JY>[,MT,Isaiah,55,12,TY>W,תֵצֵ֔אוּ ,KJ B FMXH TY>W W B CLWM TWBLWN H HRJM W H GB<WT JPYXW L PNJKM RNH W KL <YJ H FDH JMX>W KP,qal,impf,,,,,,,,,
1915046,JY>[,1Qisaa,Isaiah,55,12,TY>W,תצאו ,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,qal,impf,,,,,,0,,,
231296,<LH[,MT,Isaiah,55,13,J<LH,יַעֲלֶ֣ה ,TXT H N<YWY J<LH BRWC TXT H SRPD J<LH HDS W HJH L JHWH L CM L >WT <WLM L> JKRT,qal,impf,BRWC,בְרֹ֔ושׁ ,,,,,,,
231302,<LH[,MT,Isaiah,55,13,J<LH,יַעֲלֶ֣ה ,TXT H N<YWY J<LH BRWC TXT H SRPD J<LH HDS W HJH L JHWH L CM L >WT <WLM L> JKRT,qal,impf,HDS,הֲדַ֑ס ,,,,,,,
1915071,<LH[,1Qisaa,Isaiah,55,13,J<LH,יעלה ,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,qal,impf,,,,,,0,,,
1915077,<LH[,1Qisaa,Isaiah,55,13,J<LH,יעלה ,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,qal,impf,,,,,,0,,,
231116,HLK[,MT,Isaiah,55,3,LKW,לְכ֣וּ ,HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWD H N>MNJM,qal,impv,,,>LJ,אֵלַ֔י ,0,,>LJ,,
1914879,HLK[,1Qisaa,Isaiah,55,3,LKW,לכו ,HVW >WZNKMH W LKW >LJ W CM<W W TXJH NPCKMH W >KRWT LKMH BRJT <WLM XSDJ DWJD H N>MNJM,qal,impv,,,,,,0,,,
231175,CWB[,MT,Isaiah,55,7,JCB,יָשֹׁ֤ב ,J<ZB RC< DRKW W >JC >WN MXCBTJW W JCB >L JHWH W JRXMHW W >L >LHJNW KJ JRBH L SLWX,qal,impf,,,>L JHWH,אֶל־יְהוָה֙ ,0,,>L,,
1914943,CWB[,1Qisaa,Isaiah,55,7,JCWB,ישוב ,J<ZB RC< DRKW W >JC >WN MXCBWTJW W JCWB >L JHWH W JRXMHW W >L >LWHJNW KJ> JRBH L SLWX,qal,impf,,,,,,0,,,
231327,BW>[,MT,Isaiah,56,1,BW>,בֹ֔וא ,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,qal,infc,,,,,,,,,
1915105,BW>[,1Qisaa,Isaiah,56,1,BW>,בוא ,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,qal,infc,,,,,,0,,,
231331,GLH[,MT,Isaiah,56,1,HGLWT,הִגָּלֹֽות׃ ,KH >MR JHWH CMRW MCPV W <FW YDQH KJ QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,nif,infc,,,,,,,,,
1915109,GLH[,1Qisaa,Isaiah,56,1,HGLWT,הגלות ,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,nifal,infc,,,,,,0,,,
231542,LQX[,MT,Isaiah,56,12,>QXH,אֶקְחָה־,>TJW >QXH JJN W NSB>H CKR W HJH K ZH JWM MXR GDWL JTR M>D,qal,impf,,,,,,,,,
1915333,LQX[,1Qisaa,Isaiah,56,12,NQX,נקח ,>TJW W NQX JJN W NSBH CKR W JHJ K ZH H JWM W MXR GDWL JTR MW>D,qal,impf,,,,,,0,,,
1915248,<LH[,1Qisaa,Isaiah,56,7,J<LW,יעלו ,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,qal,impf,,,,,,0,,,
231454,BW>[,MT,Isaiah,56,7,HBJ>WTJM,הֲבִיאֹותִ֞ים ,W HBJ>WTJM >L HR QDCJ W FMXTJM B BJT TPLTJ <WLTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,hif,perf,,,>L HR QDCJ,אֶל־הַ֣ר קָדְשִׁ֗י ,0,,>L,,
1915236,BW>[,1Qisaa,Isaiah,56,7,HBJ>WTJM,הביאותי׳ם ,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,hifil,perf,,,,,,0,,,
231482,QBY[,MT,Isaiah,56,8,MQBY,מְקַבֵּ֖ץ ,N>M >DNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,ptca,,,,,,,,,
231486,QBY[,MT,Isaiah,56,8,>QBY,אֲקַבֵּ֥ץ ,N>M >DNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,impf,,,<LJW,עָלָ֖יו ,0,,<LJW,,
231489,QBY[,MT,Isaiah,56,8,NQBYJW,נִקְבָּצָֽיו׃ ,N>M >DNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,nif,ptca,,,<LJW,עָלָ֖יו ,0,,<LJW,,
1915266,QBY[,1Qisaa,Isaiah,56,8,MQBY,מקבץ ,NW>M >DWNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,ptca,,,,,,0,,,
1915270,QBY[,1Qisaa,Isaiah,56,8,>QBY,אקבץ ,NW>M >DWNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,impf,,,,,,0,,,
1915273,QBY[,1Qisaa,Isaiah,56,8,NQBYJW,נקבצי׳ו ,NW>M >DWNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,nifal,ptca,,,,,,0,,,
231568,>SP[,MT,Isaiah,57,1,N>SPJM,נֶֽאֱסָפִים֙ ,H YDJQ >BD W >JN >JC FM <L LB W >NCJ XSD N>SPJM B >JN MBJN KJ M PNJ H R<H N>SP H YDJQ,nif,ptca,>NCJ XSD,אַנְשֵׁי־חֶ֤סֶד ,,,,,,,
231577,>SP[,MT,Isaiah,57,1,N>SP,נֶאֱסַ֥ף ,H YDJQ >BD W >JN >JC FM <L LB W >NCJ XSD N>SPJM B >JN MBJN KJ M PNJ H R<H N>SP H YDJQ,nif,perf,H YDJQ,הַצַּדִּֽיק׃ ,,,,,,,
1915364,>SP[,1Qisaa,Isaiah,57,1,N>SPJM,נאספים ,W H YDJQ >WBD W >JN >JC FM <L LB W >NCJ H XSD N>SPJM B >JN MBJN KJ> M PNJ H R<H N>SP H YDJQ,nifal,ptca,,,,,,0,,,
1915373,>SP[,1Qisaa,Isaiah,57,1,N>SP,נאסף ,W H YDJQ >WBD W >JN >JC FM <L LB W >NCJ H XSD N>SPJM B >JN MBJN KJ> M PNJ H R<H N>SP H YDJQ,nifal,perf,,,,,,0,,,
1915566,QBY[,1Qisaa,Isaiah,57,12,QWBYJK,קובצי׳ך ,>NJ >GJD YDQTK W >T M<FJK W LW> JW<JLWK QWBYJK,qal,ptca,,,,,,0,,,
231767,LQX[,MT,Isaiah,57,13,JQX,יִקַּח־,B Z<QK JYJLK QBWYJK W >T KLM JF> RWX JQX HBL W H XWSH BJ JNXL >RY W JJRC HR QDCJ,qal,impf,HBL,הָ֑בֶל ,,,,,,,
1915578,LQX[,1Qisaa,Isaiah,57,13,JQX,יקח ,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,qal,impf,,,,,,0,,,
1915571,QBY[,1Qisaa,Isaiah,57,13,QWBYJK,קובצי׳ך ,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,qal,ptca,,,,,,0,,,
231850,HLK[,MT,Isaiah,57,17,JLK,יֵּ֥לֶךְ ,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,qal,wayq,,,B DRK LBW,בְּדֶ֥רֶךְ לִבֹּֽו׃ ,0,,B,,
1915669,HLK[,1Qisaa,Isaiah,57,17,JLK,ילך ,B <WWN BY<W QYPTJ W >KHW W >HSTR W >QYWPH W JLK CWBB B DRK LBJ,qal,wayy,,,,,,0,,,
231580,BW>[,MT,Isaiah,57,2,JBW>,יָבֹ֣וא ,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,qal,impf,,,,,,,,,
1915378,BW>[,1Qisaa,Isaiah,57,2,JBW>,יבוא ,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,qal,impf,,,,,,0,,,
231585,HLK[,MT,Isaiah,57,2,HLK,הֹלֵ֖ךְ ,JBW> CLWM JNWXW <L MCKBWTM HLK NKXW,qal,ptca,,,,,,,,,
1915384,HLK[,1Qisaa,Isaiah,57,2,HLWK,הלוך ,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,qal,infa,,,,,,0,,,
231589,QRB[,MT,Isaiah,57,3,QRBW,קִרְבוּ־,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,qal,impv,>TM,אַתֶּ֥ם ,HNH,הֵ֖נָּה ,0,,,,
1915389,QRB[,1Qisaa,Isaiah,57,3,QRWBW,קרובו ,W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW,qal,impv,,,,,,0,,,
231643,<LH[,MT,Isaiah,57,6,H<LJT,הֶעֱלִ֣ית ,B XLQJ NXL XLQK HM HM GWRLK GM LHM CPKT NSK H<LJT MNXH H <L >LH >NXM,hif,perf,,,,,,,,,
1915445,<LH[,1Qisaa,Isaiah,57,6,H<LJTH,העליתה ,B XLQJ NXL XLQKH CMH HMH GWRLKH GM LHMH CPKTH NSK H<LJTH MNXH H <L >LH >NXM,hifil,perf,,,,,,1,,,
231658,<LH[,MT,Isaiah,57,7,<LJT,עָלִ֖ית ,<L HR GBH W NF> FMT MCKBK GM CM <LJT L ZBX ZBX,qal,perf,,,,,,,,,
1915461,<LH[,1Qisaa,Isaiah,57,7,<LJT,עלית ,<L HR GBH W NF> FMT MCKBKH GM CM <LJT L ZBWX ZBX,qal,perf,,,,,,0,,,
231676,<LH[,MT,Isaiah,57,8,T<LJ,תַּעֲלִ֗י ,W >XR H DLT W H MZWZH FMT ZKRWNK KJ M >TJ GLJT W T<LJ HRXBT MCKBK W TKRT LK MHM >HBT MCKBM JD XZJT,qal,wayq,,,,,,,,,
1915480,<LH[,1Qisaa,Isaiah,57,8,T<LW,תעלו ,W >XR H DLT W H MZWZH FMTH ZKRWNKH KJ> M >TJ GLJTH W T<LW HRXBT MCKBK W TKRWTW LKH MHMH >HBT MCKBMH JD XZJT,qal,wayy,,,,,,0,,,
231674,GLH[,MT,Isaiah,57,8,GLJT,גִּלִּ֣ית ,W >XR H DLT W H MZWZH FMT ZKRWNK KJ M >TJ GLJT W T<LJ HRXBT MCKBK W TKRT LK MHM >HBT MCKBM JD XZJT,piel,perf,,,,,,,,,
1915478,GLH[,1Qisaa,Isaiah,57,8,GLJTH,גליתה ,W >XR H DLT W H MZWZH FMTH ZKRWNKH KJ> M >TJ GLJTH W T<LW HRXBT MCKBK W TKRWTW LKH MHMH >HBT MCKBMH JD XZJT,piel,perf,,,,,,0,,,
231699,CLX[,MT,Isaiah,57,9,TCLXJ,תְּשַׁלְּחִ֤י ,W TCRJ L MLK B CMN W TRBJ RQXJK W TCLXJ YRJK <D M RXQ W TCPJLJ <D C>WL,piel,wayq,,,<D M RXQ,עַד־מֵ֣רָחֹ֔ק ,0,,<D,M,
1915502,CLX[,1Qisaa,Isaiah,57,9,TCLXJ,תשלחי ,W TCRJ L MLK B CMN W TRBJ RWQXJK W TCLXJ YJRJK <D M RXQ W TCPWLJ <D C>WL,piel,wayy,,,,,,0,,,
232166,CWB[,MT,Isaiah,58,12,MCBB,מְשֹׁבֵ֥ב ,W BNW MMK XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR> LK GDR PRY MCBB NTJBWT L CBT,piel,ptca,,,,,,,,,
1915995,CWB[,1Qisaa,Isaiah,58,12,MCWBB,משובב ,W BNW MMKH XRBWT <WLM MWSDJ DWR W DWR TQWMM W QR>W LK GWDR PRY MCWBB NTJBWT L CBT,polel,ptca,,,,,,0,,,
232171,CWB[,MT,Isaiah,58,13,TCJB,תָּשִׁ֤יב ,>M TCJB M CBT RGLK <FWT XPYJK B JWM QDCJ W QR>T L CBT <NG L QDWC JHWH MKBD W KBDTW M <FWT DRKJK M MYW> XPYK W DBR DBR,hif,impf,,,M CBT,מִשַּׁבָּת֙ ,0,,M,,
1916001,CWB[,1Qisaa,Isaiah,58,13,TCJB,תשיב ,>M TCJB M CBT RGLKH M <FWT XPYJKH B JWM QWDCJ W QR>TH L CBT <WNG W L QDWC JHWH MKBD W KBDTW M <FWT DRKJKH W M MYW> XPYKH W DBR DBR,hifil,impf,,,,,,0,,,
232039,CLX[,MT,Isaiah,58,6,CLX,שַׁלַּ֤ח ,H LW> ZH YWM >BXRHW PTX XRYBWT RC< HTR >GDWT MWVH W CLX RYWYJM XPCJM W KL MWVH TNTQW,piel,infc,,,,,,,,,
1915864,CLX[,1Qisaa,Isaiah,58,6,CLX,שלח ,H LW> ZH H YWM >CR >BXRHW PTX XRYBWT RC< W HTR >GWDWT MVH W CLX RYWYJM XWPCJJM W KWL MWVH TNTQW,piel,infa,,,,,,0,,,
1915893,<LH[,1Qisaa,Isaiah,58,7,TT<L,תתעל ,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,hitpael,impf,,,,,,0,,,
232056,BW>[,MT,Isaiah,58,7,TBJ>,תָּ֣בִיא ,H LW> PRS L R<B LXMK W <NJJM MRWDJM TBJ> BJT KJ TR>H <RM W KSJTW W M BFRK L> TT<LM,hif,impf,,,BJT,בָ֑יִת ,0,,,,
1915881,BW>[,1Qisaa,Isaiah,58,7,TBJ>,תביא ,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,hifil,impf,,,,,,0,,,
232085,>SP[,MT,Isaiah,58,8,J>SPK,יַאַסְפֶֽךָ׃ ,>Z JBQ< K CXR >WRK W >RKTK MHRH TYMX W HLK L PNJK YDQK KBWD JHWH J>SPK,qal,impf,KBWD JHWH,כְּבֹ֥וד יְהוָ֖ה ,,,,,,,
1915912,>SP[,1Qisaa,Isaiah,58,8,J>SPKH,יאספ׳כה ,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,qal,impf,,,,,,0,,,
232079,HLK[,MT,Isaiah,58,8,HLK,הָלַ֤ךְ ,>Z JBQ< K CXR >WRK W >RKTK MHRH TYMX W HLK L PNJK YDQK KBWD JHWH J>SPK,qal,perf,YDQK,צִדְקֶ֔ךָ ,L PNJK,לְפָנֶ֨יךָ֙ ,0,,L,,
1915905,HLK[,1Qisaa,Isaiah,58,8,HLK,הלך ,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,qal,perf,,,,,,0,,,
232100,CLX[,MT,Isaiah,58,9,CLX,שְׁלַ֥ח ,>Z TQR> W JHWH J<NH TCW< W J>MR HNNJ >M TSJR M TWKK MWVH CLX >YB< W DBR >WN,qal,infc,,,,,,,,,
1915929,CLX[,1Qisaa,Isaiah,58,9,CLWX,שלוח ,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,qal,infc,,,,,,0,,,
232096,SWR[,MT,Isaiah,58,9,TSJR,תָּסִ֤יר ,>Z TQR> W JHWH J<NH TCW< W J>MR HNNJ >M TSJR M TWKK MWVH CLX >YB< W DBR >WN,hif,impf,,,M TWKK,מִתֹּֽוכְךָ֙ ,0,,M,,
1915924,SWR[,1Qisaa,Isaiah,58,9,TSJR,תסיר ,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,hifil,impf,,,,,,0,,,
232478,BW>[,MT,Isaiah,59,14,BW>,בֹֽוא׃ ,W HSG >XWR MCPV W YDQH M RXWQ T<MD KJ KCLH B RXWB >MT W NKXH L> TWKL L BW>,qal,infc,,,,,,,,,
1916312,BW>[,1Qisaa,Isaiah,59,14,BW>,בוא ,W >SJG >XWR MCPV W YDQH M RXWQ T<MWD KJ> KCLH B RXWB >MT W NKWXH LW> TWKL L BW>,qal,infc,,,,,,0,,,
232485,SWR[,MT,Isaiah,59,15,SR,סָ֥ר ,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ >JN MCPV,qal,ptca,,,M R<,מֵרָ֖ע ,0,,M,,
1916320,SWR[,1Qisaa,Isaiah,59,15,SR,סר ,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ> >JN MCPV,qal,ptca,,,,,,0,,,
232570,BW>[,MT,Isaiah,59,19,JBW>,יָבֹ֤וא ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,qal,impf,YR,צָ֔ר ,,,,,,,
1916406,BW>[,1Qisaa,Isaiah,59,19,JBW>,יבוא ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,qal,impf,,,,,,0,,,
232577,NWS[,MT,Isaiah,59,19,NSSH,נֹ֥סְסָה ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,piel,perf,RWX JHWH,ר֥וּחַ יְהוָ֖ה ,BW,בֹֽו׃ ,0,,BW,,
1916412,NWS[,1Qisaa,Isaiah,59,19,NWSSH,נוססה ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,polel,perf,,,,,,0,,,
232580,BW>[,MT,Isaiah,59,20,B>,בָ֤א ,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,qal,perf,,,L YJWN,לְצִיֹּון֙ ,0,,L,,
1916416,BW>[,1Qisaa,Isaiah,59,20,B>,בא ,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,qal,perf,,,,,,0,,,
232586,CWB[,MT,Isaiah,59,20,CBJ,שָׁבֵ֥י ,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,qal,ptca,,,L CBJ PC< B J<QB,לְשָׁבֵ֥י פֶ֖שַׁע בְּיַֽעֲקֹ֑ב ,0,,L,B,
1916422,CWB[,1Qisaa,Isaiah,59,20,CBJ,שבי ,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,qal,ptca,,,,,,0,,,
232378,HLK[,MT,Isaiah,59,9,NHLK,נְהַלֵּֽךְ׃ ,<L KN RXQ MCPV MMNW W L> TFJGNW YDQH NQWH L >WR W HNH XCK L NGHWT B >PLWT NHLK,piel,impf,,,B >PLWT,בָּאֲפֵלֹ֥ות ,0,,B,,
1916216,HLK[,1Qisaa,Isaiah,59,9,NHLK,נהלך ,<L KN RXQ MCPV MMNW W LW> TFJGNW YDQH NQWH L >WR W HNH XWCK L NGHWT B >PLH NHLK,piel,impf,,,,,,0,,,
214177,CWB[,MT,Isaiah,6,10,CB,שָׁ֖ב ,HCMN LB H <M H ZH W >ZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >ZNJW JCM< W LBBW JBJN W CB W RP> LW,qal,perf,,,,,,,,,
1897022,CWB[,1Qisaa,Isaiah,6,10,CB,שב ,HCM LB H <M H ZH W >WZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >WZNJW JCM<W B LBBW JBJN W CB W RP> LW,qal,perf,,,,,,0,,,
1897083,CLK[,1Qisaa,Isaiah,6,13,MCLKT,משלכת ,W <WD BH <FJRJH W CBH W HJJTH L B<R K >LH W K >LWN >CR MCLKT MYBT BMH ZR< H QWDC MYBTH,hofal,ptca,,,,,,0,,,
